topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
topic23,app13,VS,0.375645190289097,230,0.0,0,0,0.0,-1,0,prioVS,1000,105,20480,Medium-load
topic23,app3,AN,0.915920218656986,230,0.0,0,0,0.0,-1,1,prioVS,1000,105,20480,Medium-load
topic24,app14,VS,0.430781510758518,230,0.0,0,0,0.0,-1,0,prioVS,1000,185,41293,Medium-load
topic24,app15,VS,0.432367731116093,230,0.0,0,0,0.0,-1,0,prioVS,1000,185,41293,Medium-load
topic25,app16,VS,0.373797108319444,230,0.0,0,0,0.0,-1,0,prioVS,1000,100,20480,Medium-load
topic25,app7,RT,0.919016335527544,230,0.0,0,0,0.0,-1,1,prioVS,1000,100,20480,Medium-load
topic26,app1,AN,0.975984858497103,230,0.0,0,0,0.0,-1,1,prioVS,1000,10,94120,Medium-load
topic26,app11,TS,0.974829456355006,230,0.0,0,0,0.0,-1,1,prioVS,1000,10,94120,Medium-load
topic26,app6,RT,0.974771803423266,230,0.0,0,0,0.0,-1,1,prioVS,1000,10,94120,Medium-load
topic27,app3,AN,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,25,40,Medium-load
topic27,app4,AN,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,25,40,Medium-load
topic28,app14,VS,0.37373028033189,230,0.0,0,0,0.0,-1,0,prioVS,1000,200,20480,Medium-load
topic28,app8,RT,0.913665020398106,230,0.0,0,0,0.0,-1,1,prioVS,1000,200,20480,Medium-load
topic29,app11,TS,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,80,75,Medium-load
topic29,app9,TS,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,80,75,Medium-load
topic3,app2,AN,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,100,40,Medium-load
topic3,app3,AN,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,100,40,Medium-load
topic30,app15,VS,0.465014387292768,230,0.0,0,0,0.0,-1,0,prioVS,1000,110,20480,Medium-load
topic30,app16,VS,0.463784966864493,230,0.0,0,0,0.0,-1,0,prioVS,1000,110,20480,Medium-load
topic30,app7,RT,1.1754101435823,230,0.0,0,0,0.0,-1,1,prioVS,1000,110,20480,Medium-load
topic4,app13,VS,0.374175280329071,230,0.0,0,0,0.0,-1,0,prioVS,1000,135,20480,Medium-load
topic4,app3,AN,0.908753073926548,230,0.0,0,0,0.0,-1,1,prioVS,1000,135,20480,Medium-load
topic5,app14,VS,0.39071727828403,230,0.0,0,0,0.0,-1,0,prioVS,1000,93,20480,Medium-load
topic5,app4,AN,1.07451386742152,230,0.0,0,0,0.0,-1,1,prioVS,1000,93,20480,Medium-load
topic5,app6,RT,1.07262392402838,230,0.0,0,0,0.0,-1,1,prioVS,1000,93,20480,Medium-load
topic6,app11,TS,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,75,70,Medium-load
topic6,app4,AN,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,75,70,Medium-load
topic7,app12,TS,0.968055528998856,230,0.0,0,0,0.0,-1,1,prioVS,1000,150,2000,Medium-load
topic7,app5,RT,0.969698315560209,230,0.0,0,0,0.0,-1,1,prioVS,1000,150,2000,Medium-load
topic7,app8,RT,0.972750504199843,230,0.0,0,0,0.0,-1,1,prioVS,1000,150,2000,Medium-load
