topic,app,applicationCategory,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case,latency
energymanagement,app8,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,3324693.6,80,
firedetection,app1,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,191693.0,80,
firedetection,app22,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,191693.0,80,
firedetection,app23,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,191693.0,80,
firedetection,app25,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,191693.0,80,
firedetection,app27,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,191693.0,80,
firedetection,app29,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,191693.0,80,
firedetection,app30,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,191693.0,80,
firedetection,app31,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,191693.0,80,
firedetection,app7,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,191693.0,80,
intrusiondetection,app21,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,47583046.2,80,
intrusiondetection,app24,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,47583046.2,80,
intrusiondetection,app2,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,47583046.2,80,
intrusiondetection,app36,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,47583046.2,80,
intrusiondetection,app40,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,47583046.2,80,
intrusiondetection,app41,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,47583046.2,80,
intrusiondetection,app45,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,47583046.2,80,
intrusiondetection,app47,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,47583046.2,80,
intrusiondetection,app6,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,47583046.2,80,
occupancymanagement,app12,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,280313.84,80,
occupancymanagement,app17,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,280313.84,80,
occupancymanagement,app21,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,280313.84,80,
occupancymanagement,app42,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,280313.84,80,
occupancymanagement,app43,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,280313.84,80,
occupancymanagement,app44,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,280313.84,80,
occupancymanagement,app5,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,280313.84,80,
occupancymanagement,app8,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,280313.84,80,
printing,app11,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,624394.2,80,
printing,app12,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,624394.2,80,
printing,app13,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,624394.2,80,
printing,app14,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,624394.2,80,
printing,app15,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,624394.2,80,
printing,app16,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,624394.2,80,
printing,app17,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,624394.2,80,
printing,app18,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,624394.2,80,
printing,app2,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,624394.2,80,
printing,app4,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,624394.2,80,
printing,app5,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,624394.2,80,
smartthings,app11,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,205264.41,80,
smartthings,app14,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,205264.41,80,
smartthings,app1,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,205264.41,80,
smartthings,app21,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,205264.41,80,
smartthings,app28,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,205264.41,80,
smartthings,app3,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,205264.41,80,
smartthings,app8,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,205264.41,80,
videosurveillance,app26,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,14310092.37,80,
videosurveillance,app36,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,14310092.37,80,
videosurveillance,app37,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,14310092.37,80,
videosurveillance,app38,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,14310092.37,80,
videosurveillance,app39,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,14310092.37,80,
videosurveillance,app46,VS,650,0.0,0.0,0,0.0,100,1,dropRTVSTSAN,1000,1,14310092.37,80,
videosurveillance,app4,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,14310092.37,80,
videosurveillance,app7,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,14310092.37,80,
