topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
intrusiondetection,app41,VS,1.8649522979331083,650,0.0,0,0,0.0,100,1,prioRT,1000,1,47583046.2,60
intrusiondetection,app6,AN,1.9165724295627848,650,0.0,0,0,0.0,100,1,prioRT,1000,1,47583046.2,60
occupancymanagement,app12,TS,1.5960665599643002,650,0.0,0,0,0.0,100,1,prioRT,1000,1,280313.84,60
occupancymanagement,app21,RT,0.1404870311873675,650,0.0,0,0,0.0,100,0,prioRT,1000,1,280313.84,60
occupancymanagement,app42,VS,1.612576878913593,650,0.0,0,0,0.0,100,1,prioRT,1000,1,280313.84,60
occupancymanagement,app43,VS,1.6122016443919214,650,0.0,0,0,0.0,100,1,prioRT,1000,1,280313.84,60
occupancymanagement,app44,VS,1.612576878913543,650,0.0,0,0,0.0,100,1,prioRT,1000,1,280313.84,60
occupancymanagement,app5,AN,1.6580374419312691,650,0.0,0,0,0.0,100,1,prioRT,1000,1,280313.84,60
printing,app11,TS,1.8490744654214255,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
printing,app12,TS,1.8679877699925649,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
printing,app13,TS,1.843158169213916,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
printing,app14,TS,1.8554918271170653,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
printing,app15,TS,1.869286049772073,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
printing,app16,TS,1.848675858275849,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
printing,app2,AN,1.813133662039148,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
printing,app4,AN,1.8385036408970172,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
printing,app5,AN,1.843969594075871,650,0.0,0,0,0.0,100,1,prioRT,1000,1,624394.2,60
smartthings,app11,TS,2.058681761882423,650,0.0,0,0,0.0,100,1,prioRT,1000,1,205264.41,60
smartthings,app14,TS,2.0369520791363,650,0.0,0,0,0.0,100,1,prioRT,1000,1,205264.41,60
smartthings,app1,AN,2.061723917466973,650,0.0,0,0,0.0,100,1,prioRT,1000,1,205264.41,60
smartthings,app21,RT,0.1738490804495848,650,0.0,0,0,0.0,100,0,prioRT,1000,1,205264.41,60
smartthings,app28,RT,0.1768912360340677,650,0.0,0,0,0.0,100,0,prioRT,1000,1,205264.41,60
smartthings,app3,AN,2.046513139544768,650,0.0,0,0,0.0,100,1,prioRT,1000,1,205264.41,60
videosurveillance,app26,RT,0.1422207410137241,650,0.0,0,0,0.0,100,0,prioRT,1000,1,14310092.37,60
videosurveillance,app2,AN,1.85272605598765,650,0.0,0,0,0.0,100,1,prioRT,1000,1,14310092.37,60
videosurveillance,app36,VS,1.854211884801271,650,0.0,0,0,0.0,100,1,prioRT,1000,1,14310092.37,60
videosurveillance,app37,VS,1.849647755538533,650,0.0,0,0,0.0,100,1,prioRT,1000,1,14310092.37,60
videosurveillance,app38,VS,1.853011764245525,650,0.0,0,0,0.0,100,1,prioRT,1000,1,14310092.37,60
videosurveillance,app39,VS,1.8521116430033095,650,0.0,0,0,0.0,100,1,prioRT,1000,1,14310092.37,60
videosurveillance,app4,AN,1.8496104651304472,650,0.0,0,0,0.0,100,1,prioRT,1000,1,14310092.37,60
amazonecho,app14,TS,1.291570763773516,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,105869.28,60
amazonecho,app21,RT,1.2832547554577085,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,105869.28,60
amazonecho,app27,RT,1.3040447762474976,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,105869.28,60
amazonecho,app3,AN,1.2771906673599267,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,105869.28,60
amazonecho,app5,AN,1.2828986005719756,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,105869.28,60
bms,app12,TS,1.3055467639762837,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,16091324.56,60
bms,app1,AN,1.280002509224566,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,16091324.56,60
bms,app21,RT,1.304778904351128,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,16091324.56,60
bms,app27,RT,1.3050046972961185,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,16091324.56,60
bms,app2,AN,1.2960986956096483,650,0.02,0,0,0.02,100,0,dropVS2AN2,1000,1,16091324.56,60
